evidence_label,modality,user,measure,similarity,accepted,pool_exhausted_before
REAL DATA,face,Robert_Torricelli,cross_set_same_embedding,0.519531,,
REAL DATA,face,Robert_Torricelli,cross_set_same_embedding,0.503906,,
REAL DATA,face,Robert_Torricelli,within_key_genuine_before_revocation,0.777344,False,
REAL DATA,face,Robert_Torricelli,genuine_after_revocation_1,0.816406,False,
REAL DATA,face,Robert_Torricelli,genuine_after_revocation_2,0.816406,False,
REAL DATA,face,Robert_Torricelli,genuine_after_revocation_3,0.820312,True,
REAL DATA,face,Robert_Torricelli,revoked_template_vs_new_active,0.503906,False,
REAL DATA,face,Robert_Torricelli,genuine_after_reenrollment,0.777344,False,True
REAL DATA,face,David_Nalbandian,cross_set_same_embedding,0.429688,,
REAL DATA,face,David_Nalbandian,cross_set_same_embedding,0.4375,,
REAL DATA,face,David_Nalbandian,cross_set_same_embedding,0.492188,,
REAL DATA,face,David_Nalbandian,cross_set_same_embedding,0.539062,,
REAL DATA,face,David_Nalbandian,cross_set_same_embedding,0.523438,,
REAL DATA,face,David_Nalbandian,cross_set_same_embedding,0.5,,
REAL DATA,face,David_Nalbandian,within_key_genuine_before_revocation,0.675781,False,
REAL DATA,face,David_Nalbandian,genuine_after_revocation_1,0.773438,False,
REAL DATA,face,David_Nalbandian,genuine_after_revocation_2,0.800781,False,
REAL DATA,face,David_Nalbandian,genuine_after_revocation_3,0.746094,False,
REAL DATA,face,David_Nalbandian,revoked_template_vs_new_active,0.492188,False,
REAL DATA,face,David_Nalbandian,genuine_after_reenrollment,0.714844,False,True
REAL DATA,face,Pedro_Solbes,cross_set_same_embedding,0.492188,,
REAL DATA,face,Pedro_Solbes,cross_set_same_embedding,0.5,,
REAL DATA,face,Pedro_Solbes,cross_set_same_embedding,0.515625,,
REAL DATA,face,Pedro_Solbes,cross_set_same_embedding,0.445312,,
REAL DATA,face,Pedro_Solbes,cross_set_same_embedding,0.5625,,
REAL DATA,face,Pedro_Solbes,cross_set_same_embedding,0.5,,
REAL DATA,face,Pedro_Solbes,within_key_genuine_before_revocation,0.75,False,
REAL DATA,face,Pedro_Solbes,genuine_after_revocation_1,0.703125,False,
REAL DATA,face,Pedro_Solbes,genuine_after_revocation_2,0.71875,False,
REAL DATA,face,Pedro_Solbes,genuine_after_revocation_3,0.707031,False,
REAL DATA,face,Pedro_Solbes,revoked_template_vs_new_active,0.515625,False,
REAL DATA,face,Pedro_Solbes,genuine_after_reenrollment,0.6875,False,True
REAL DATA,face,Larry_Brown,cross_set_same_embedding,0.519531,,
REAL DATA,face,Larry_Brown,cross_set_same_embedding,0.503906,,
REAL DATA,face,Larry_Brown,cross_set_same_embedding,0.515625,,
REAL DATA,face,Larry_Brown,cross_set_same_embedding,0.5,,
REAL DATA,face,Larry_Brown,cross_set_same_embedding,0.488281,,
REAL DATA,face,Larry_Brown,cross_set_same_embedding,0.417969,,
REAL DATA,face,Larry_Brown,within_key_genuine_before_revocation,0.8125,False,
REAL DATA,face,Larry_Brown,genuine_after_revocation_1,0.761719,False,
REAL DATA,face,Larry_Brown,genuine_after_revocation_2,0.796875,False,
REAL DATA,face,Larry_Brown,genuine_after_revocation_3,0.796875,False,
REAL DATA,face,Larry_Brown,revoked_template_vs_new_active,0.515625,False,
REAL DATA,face,Larry_Brown,genuine_after_reenrollment,0.785156,False,True
REAL DATA,face,Gregg_Popovich,cross_set_same_embedding,0.539062,,
REAL DATA,face,Gregg_Popovich,cross_set_same_embedding,0.53125,,
REAL DATA,face,Gregg_Popovich,cross_set_same_embedding,0.511719,,
REAL DATA,face,Gregg_Popovich,cross_set_same_embedding,0.515625,,
REAL DATA,face,Gregg_Popovich,cross_set_same_embedding,0.496094,,
REAL DATA,face,Gregg_Popovich,cross_set_same_embedding,0.542969,,
REAL DATA,face,Gregg_Popovich,within_key_genuine_before_revocation,0.617188,False,
REAL DATA,face,Gregg_Popovich,genuine_after_revocation_1,0.613281,False,
REAL DATA,face,Gregg_Popovich,genuine_after_revocation_2,0.660156,False,
REAL DATA,face,Gregg_Popovich,genuine_after_revocation_3,0.664062,False,
REAL DATA,face,Gregg_Popovich,revoked_template_vs_new_active,0.511719,False,
REAL DATA,face,Gregg_Popovich,genuine_after_reenrollment,0.683594,False,True
REAL DATA,face,Abdullah,cross_set_same_embedding,0.492188,,
REAL DATA,face,Abdullah,cross_set_same_embedding,0.460938,,
REAL DATA,face,Abdullah,cross_set_same_embedding,0.457031,,
REAL DATA,face,Abdullah,cross_set_same_embedding,0.460938,,
REAL DATA,face,Abdullah,cross_set_same_embedding,0.503906,,
REAL DATA,face,Abdullah,cross_set_same_embedding,0.464844,,
REAL DATA,face,Abdullah,within_key_genuine_before_revocation,0.8125,False,
REAL DATA,face,Abdullah,genuine_after_revocation_1,0.824219,True,
REAL DATA,face,Abdullah,genuine_after_revocation_2,0.851562,True,
REAL DATA,face,Abdullah,genuine_after_revocation_3,0.777344,False,
REAL DATA,face,Abdullah,revoked_template_vs_new_active,0.457031,False,
REAL DATA,face,Abdullah,genuine_after_reenrollment,0.808594,False,True
REAL DATA,face,Nancy_Pelosi,cross_set_same_embedding,0.507812,,
REAL DATA,face,Nancy_Pelosi,cross_set_same_embedding,0.558594,,
REAL DATA,face,Nancy_Pelosi,cross_set_same_embedding,0.472656,,
REAL DATA,face,Nancy_Pelosi,cross_set_same_embedding,0.496094,,
REAL DATA,face,Nancy_Pelosi,cross_set_same_embedding,0.472656,,
REAL DATA,face,Nancy_Pelosi,cross_set_same_embedding,0.539062,,
REAL DATA,face,Nancy_Pelosi,within_key_genuine_before_revocation,0.8125,False,
REAL DATA,face,Nancy_Pelosi,genuine_after_revocation_1,0.800781,False,
REAL DATA,face,Nancy_Pelosi,genuine_after_revocation_2,0.816406,False,
REAL DATA,face,Nancy_Pelosi,genuine_after_revocation_3,0.816406,False,
REAL DATA,face,Nancy_Pelosi,revoked_template_vs_new_active,0.472656,False,
REAL DATA,face,Nancy_Pelosi,genuine_after_reenrollment,0.769531,False,True
REAL DATA,face,Bill_Paxton,cross_set_same_embedding,0.515625,,
REAL DATA,face,Bill_Paxton,cross_set_same_embedding,0.566406,,
REAL DATA,face,Bill_Paxton,cross_set_same_embedding,0.46875,,
REAL DATA,face,Bill_Paxton,cross_set_same_embedding,0.527344,,
REAL DATA,face,Bill_Paxton,cross_set_same_embedding,0.453125,,
REAL DATA,face,Bill_Paxton,cross_set_same_embedding,0.417969,,
REAL DATA,face,Bill_Paxton,within_key_genuine_before_revocation,0.613281,False,
REAL DATA,face,Bill_Paxton,genuine_after_revocation_1,0.632812,False,
REAL DATA,face,Bill_Paxton,genuine_after_revocation_2,0.640625,False,
REAL DATA,face,Bill_Paxton,genuine_after_revocation_3,0.675781,False,
REAL DATA,face,Bill_Paxton,revoked_template_vs_new_active,0.46875,False,
REAL DATA,face,Bill_Paxton,genuine_after_reenrollment,0.601562,False,True
REAL DATA,voice,id10583,cross_set_same_embedding,0.527344,,
REAL DATA,voice,id10583,cross_set_same_embedding,0.457031,,
REAL DATA,voice,id10583,cross_set_same_embedding,0.488281,,
REAL DATA,voice,id10583,cross_set_same_embedding,0.476562,,
REAL DATA,voice,id10583,cross_set_same_embedding,0.476562,,
REAL DATA,voice,id10583,cross_set_same_embedding,0.515625,,
REAL DATA,voice,id10583,within_key_genuine_before_revocation,0.75,False,
REAL DATA,voice,id10583,genuine_after_revocation_1,0.742188,False,
REAL DATA,voice,id10583,genuine_after_revocation_2,0.746094,False,
REAL DATA,voice,id10583,genuine_after_revocation_3,0.707031,False,
REAL DATA,voice,id10583,revoked_template_vs_new_active,0.488281,False,
REAL DATA,voice,id10583,genuine_after_reenrollment,0.691406,False,True
REAL DATA,voice,id11209,cross_set_same_embedding,0.535156,,
REAL DATA,voice,id11209,cross_set_same_embedding,0.53125,,
REAL DATA,voice,id11209,cross_set_same_embedding,0.484375,,
REAL DATA,voice,id11209,cross_set_same_embedding,0.519531,,
REAL DATA,voice,id11209,cross_set_same_embedding,0.511719,,
REAL DATA,voice,id11209,cross_set_same_embedding,0.507812,,
REAL DATA,voice,id11209,within_key_genuine_before_revocation,0.886719,True,
REAL DATA,voice,id11209,genuine_after_revocation_1,0.859375,True,
REAL DATA,voice,id11209,genuine_after_revocation_2,0.859375,True,
REAL DATA,voice,id11209,genuine_after_revocation_3,0.851562,True,
REAL DATA,voice,id11209,revoked_template_vs_new_active,0.484375,False,
REAL DATA,voice,id11209,genuine_after_reenrollment,0.847656,True,True
REAL DATA,voice,id10519,cross_set_same_embedding,0.503906,,
REAL DATA,voice,id10519,cross_set_same_embedding,0.457031,,
REAL DATA,voice,id10519,cross_set_same_embedding,0.53125,,
REAL DATA,voice,id10519,cross_set_same_embedding,0.46875,,
REAL DATA,voice,id10519,cross_set_same_embedding,0.566406,,
REAL DATA,voice,id10519,cross_set_same_embedding,0.503906,,
REAL DATA,voice,id10519,within_key_genuine_before_revocation,0.75,False,
REAL DATA,voice,id10519,genuine_after_revocation_1,0.761719,False,
REAL DATA,voice,id10519,genuine_after_revocation_2,0.78125,False,
REAL DATA,voice,id10519,genuine_after_revocation_3,0.75,False,
REAL DATA,voice,id10519,revoked_template_vs_new_active,0.53125,False,
REAL DATA,voice,id10519,genuine_after_reenrollment,0.714844,False,True
REAL DATA,voice,id11130,cross_set_same_embedding,0.539062,,
REAL DATA,voice,id11130,cross_set_same_embedding,0.453125,,
REAL DATA,voice,id11130,cross_set_same_embedding,0.527344,,
REAL DATA,voice,id11130,cross_set_same_embedding,0.492188,,
REAL DATA,voice,id11130,cross_set_same_embedding,0.496094,,
REAL DATA,voice,id11130,cross_set_same_embedding,0.519531,,
REAL DATA,voice,id11130,within_key_genuine_before_revocation,0.855469,True,
REAL DATA,voice,id11130,genuine_after_revocation_1,0.84375,True,
REAL DATA,voice,id11130,genuine_after_revocation_2,0.851562,True,
REAL DATA,voice,id11130,genuine_after_revocation_3,0.859375,True,
REAL DATA,voice,id11130,revoked_template_vs_new_active,0.527344,False,
REAL DATA,voice,id11130,genuine_after_reenrollment,0.890625,True,True
REAL DATA,voice,id10724,cross_set_same_embedding,0.542969,,
REAL DATA,voice,id10724,cross_set_same_embedding,0.519531,,
REAL DATA,voice,id10724,cross_set_same_embedding,0.472656,,
REAL DATA,voice,id10724,cross_set_same_embedding,0.484375,,
REAL DATA,voice,id10724,cross_set_same_embedding,0.539062,,
REAL DATA,voice,id10724,cross_set_same_embedding,0.492188,,
REAL DATA,voice,id10724,within_key_genuine_before_revocation,0.832031,True,
REAL DATA,voice,id10724,genuine_after_revocation_1,0.886719,True,
REAL DATA,voice,id10724,genuine_after_revocation_2,0.8125,True,
REAL DATA,voice,id10724,genuine_after_revocation_3,0.839844,True,
REAL DATA,voice,id10724,revoked_template_vs_new_active,0.472656,False,
REAL DATA,voice,id10724,genuine_after_reenrollment,0.835938,True,True
REAL DATA,voice,id10045,cross_set_same_embedding,0.441406,,
REAL DATA,voice,id10045,cross_set_same_embedding,0.507812,,
REAL DATA,voice,id10045,cross_set_same_embedding,0.507812,,
REAL DATA,voice,id10045,cross_set_same_embedding,0.480469,,
REAL DATA,voice,id10045,cross_set_same_embedding,0.527344,,
REAL DATA,voice,id10045,cross_set_same_embedding,0.492188,,
REAL DATA,voice,id10045,within_key_genuine_before_revocation,0.882812,True,
REAL DATA,voice,id10045,genuine_after_revocation_1,0.875,True,
REAL DATA,voice,id10045,genuine_after_revocation_2,0.835938,True,
REAL DATA,voice,id10045,genuine_after_revocation_3,0.832031,True,
REAL DATA,voice,id10045,revoked_template_vs_new_active,0.507812,False,
REAL DATA,voice,id10045,genuine_after_reenrollment,0.839844,True,True
REAL DATA,voice,id11089,cross_set_same_embedding,0.519531,,
REAL DATA,voice,id11089,cross_set_same_embedding,0.433594,,
REAL DATA,voice,id11089,cross_set_same_embedding,0.535156,,
REAL DATA,voice,id11089,cross_set_same_embedding,0.492188,,
REAL DATA,voice,id11089,cross_set_same_embedding,0.476562,,
REAL DATA,voice,id11089,cross_set_same_embedding,0.445312,,
REAL DATA,voice,id11089,within_key_genuine_before_revocation,0.742188,False,
REAL DATA,voice,id11089,genuine_after_revocation_1,0.757812,False,
REAL DATA,voice,id11089,genuine_after_revocation_2,0.691406,False,
REAL DATA,voice,id11089,genuine_after_revocation_3,0.714844,False,
REAL DATA,voice,id11089,revoked_template_vs_new_active,0.535156,False,
REAL DATA,voice,id11089,genuine_after_reenrollment,0.742188,False,True
REAL DATA,voice,id10017,cross_set_same_embedding,0.449219,,
REAL DATA,voice,id10017,cross_set_same_embedding,0.457031,,
REAL DATA,voice,id10017,cross_set_same_embedding,0.53125,,
REAL DATA,voice,id10017,cross_set_same_embedding,0.5,,
REAL DATA,voice,id10017,cross_set_same_embedding,0.496094,,
REAL DATA,voice,id10017,cross_set_same_embedding,0.472656,,
REAL DATA,voice,id10017,within_key_genuine_before_revocation,0.761719,False,
REAL DATA,voice,id10017,genuine_after_revocation_1,0.796875,True,
REAL DATA,voice,id10017,genuine_after_revocation_2,0.785156,True,
REAL DATA,voice,id10017,genuine_after_revocation_3,0.792969,True,
REAL DATA,voice,id10017,revoked_template_vs_new_active,0.53125,False,
REAL DATA,voice,id10017,genuine_after_reenrollment,0.878906,True,True
REAL DATA,voice,id11090,cross_set_same_embedding,0.503906,,
REAL DATA,voice,id11090,cross_set_same_embedding,0.496094,,
REAL DATA,voice,id11090,cross_set_same_embedding,0.453125,,
REAL DATA,voice,id11090,cross_set_same_embedding,0.5,,
REAL DATA,voice,id11090,cross_set_same_embedding,0.527344,,
REAL DATA,voice,id11090,cross_set_same_embedding,0.519531,,
REAL DATA,voice,id11090,within_key_genuine_before_revocation,0.847656,True,
REAL DATA,voice,id11090,genuine_after_revocation_1,0.867188,True,
REAL DATA,voice,id11090,genuine_after_revocation_2,0.839844,True,
REAL DATA,voice,id11090,genuine_after_revocation_3,0.835938,True,
REAL DATA,voice,id11090,revoked_template_vs_new_active,0.453125,False,
REAL DATA,voice,id11090,genuine_after_reenrollment,0.851562,True,True
REAL DATA,voice,id10852,cross_set_same_embedding,0.496094,,
REAL DATA,voice,id10852,cross_set_same_embedding,0.554688,,
REAL DATA,voice,id10852,cross_set_same_embedding,0.570312,,
REAL DATA,voice,id10852,cross_set_same_embedding,0.480469,,
REAL DATA,voice,id10852,cross_set_same_embedding,0.433594,,
REAL DATA,voice,id10852,cross_set_same_embedding,0.523438,,
REAL DATA,voice,id10852,within_key_genuine_before_revocation,0.855469,True,
REAL DATA,voice,id10852,genuine_after_revocation_1,0.867188,True,
REAL DATA,voice,id10852,genuine_after_revocation_2,0.886719,True,
REAL DATA,voice,id10852,genuine_after_revocation_3,0.882812,True,
REAL DATA,voice,id10852,revoked_template_vs_new_active,0.570312,False,
REAL DATA,voice,id10852,genuine_after_reenrollment,0.84375,True,True
REAL DATA,voice,id10943,cross_set_same_embedding,0.453125,,
REAL DATA,voice,id10943,cross_set_same_embedding,0.511719,,
REAL DATA,voice,id10943,cross_set_same_embedding,0.5,,
REAL DATA,voice,id10943,cross_set_same_embedding,0.511719,,
REAL DATA,voice,id10943,cross_set_same_embedding,0.515625,,
REAL DATA,voice,id10943,cross_set_same_embedding,0.464844,,
REAL DATA,voice,id10943,within_key_genuine_before_revocation,0.84375,True,
REAL DATA,voice,id10943,genuine_after_revocation_1,0.851562,True,
REAL DATA,voice,id10943,genuine_after_revocation_2,0.84375,True,
REAL DATA,voice,id10943,genuine_after_revocation_3,0.792969,True,
REAL DATA,voice,id10943,revoked_template_vs_new_active,0.5,False,
REAL DATA,voice,id10943,genuine_after_reenrollment,0.816406,True,True
REAL DATA,voice,id10955,cross_set_same_embedding,0.546875,,
REAL DATA,voice,id10955,cross_set_same_embedding,0.515625,,
REAL DATA,voice,id10955,cross_set_same_embedding,0.460938,,
REAL DATA,voice,id10955,cross_set_same_embedding,0.484375,,
REAL DATA,voice,id10955,cross_set_same_embedding,0.515625,,
REAL DATA,voice,id10955,cross_set_same_embedding,0.46875,,
REAL DATA,voice,id10955,within_key_genuine_before_revocation,0.792969,True,
REAL DATA,voice,id10955,genuine_after_revocation_1,0.785156,True,
REAL DATA,voice,id10955,genuine_after_revocation_2,0.757812,False,
REAL DATA,voice,id10955,genuine_after_revocation_3,0.804688,True,
REAL DATA,voice,id10955,revoked_template_vs_new_active,0.460938,False,
REAL DATA,voice,id10955,genuine_after_reenrollment,0.730469,False,True
REAL DATA,voice,id10901,cross_set_same_embedding,0.488281,,
REAL DATA,voice,id10901,cross_set_same_embedding,0.496094,,
REAL DATA,voice,id10901,cross_set_same_embedding,0.492188,,
REAL DATA,voice,id10901,cross_set_same_embedding,0.492188,,
REAL DATA,voice,id10901,cross_set_same_embedding,0.488281,,
REAL DATA,voice,id10901,cross_set_same_embedding,0.527344,,
REAL DATA,voice,id10901,within_key_genuine_before_revocation,0.808594,True,
REAL DATA,voice,id10901,genuine_after_revocation_1,0.824219,True,
REAL DATA,voice,id10901,genuine_after_revocation_2,0.757812,False,
REAL DATA,voice,id10901,genuine_after_revocation_3,0.765625,False,
REAL DATA,voice,id10901,revoked_template_vs_new_active,0.492188,False,
REAL DATA,voice,id10901,genuine_after_reenrollment,0.777344,False,True
REAL DATA,voice,id10912,cross_set_same_embedding,0.480469,,
REAL DATA,voice,id10912,cross_set_same_embedding,0.539062,,
REAL DATA,voice,id10912,cross_set_same_embedding,0.480469,,
REAL DATA,voice,id10912,cross_set_same_embedding,0.503906,,
REAL DATA,voice,id10912,cross_set_same_embedding,0.460938,,
REAL DATA,voice,id10912,cross_set_same_embedding,0.464844,,
REAL DATA,voice,id10912,within_key_genuine_before_revocation,0.777344,False,
REAL DATA,voice,id10912,genuine_after_revocation_1,0.804688,True,
REAL DATA,voice,id10912,genuine_after_revocation_2,0.796875,True,
REAL DATA,voice,id10912,genuine_after_revocation_3,0.777344,False,
REAL DATA,voice,id10912,revoked_template_vs_new_active,0.480469,False,
REAL DATA,voice,id10912,genuine_after_reenrollment,0.824219,True,True
REAL DATA,voice,id10018,cross_set_same_embedding,0.53125,,
REAL DATA,voice,id10018,cross_set_same_embedding,0.433594,,
REAL DATA,voice,id10018,cross_set_same_embedding,0.476562,,
REAL DATA,voice,id10018,cross_set_same_embedding,0.503906,,
REAL DATA,voice,id10018,cross_set_same_embedding,0.5,,
REAL DATA,voice,id10018,cross_set_same_embedding,0.503906,,
REAL DATA,voice,id10018,within_key_genuine_before_revocation,0.847656,True,
REAL DATA,voice,id10018,genuine_after_revocation_1,0.832031,True,
REAL DATA,voice,id10018,genuine_after_revocation_2,0.835938,True,
REAL DATA,voice,id10018,genuine_after_revocation_3,0.859375,True,
REAL DATA,voice,id10018,revoked_template_vs_new_active,0.476562,False,
REAL DATA,voice,id10018,genuine_after_reenrollment,0.847656,True,True
REAL DATA,voice,id11100,cross_set_same_embedding,0.496094,,
REAL DATA,voice,id11100,cross_set_same_embedding,0.5,,
REAL DATA,voice,id11100,cross_set_same_embedding,0.523438,,
REAL DATA,voice,id11100,cross_set_same_embedding,0.542969,,
REAL DATA,voice,id11100,cross_set_same_embedding,0.480469,,
REAL DATA,voice,id11100,cross_set_same_embedding,0.507812,,
REAL DATA,voice,id11100,within_key_genuine_before_revocation,0.828125,True,
REAL DATA,voice,id11100,genuine_after_revocation_1,0.789062,True,
REAL DATA,voice,id11100,genuine_after_revocation_2,0.808594,True,
REAL DATA,voice,id11100,genuine_after_revocation_3,0.816406,True,
REAL DATA,voice,id11100,revoked_template_vs_new_active,0.523438,False,
REAL DATA,voice,id11100,genuine_after_reenrollment,0.859375,True,True
REAL DATA,voice,id10002,cross_set_same_embedding,0.523438,,
REAL DATA,voice,id10002,cross_set_same_embedding,0.484375,,
REAL DATA,voice,id10002,cross_set_same_embedding,0.5,,
REAL DATA,voice,id10002,cross_set_same_embedding,0.460938,,
REAL DATA,voice,id10002,cross_set_same_embedding,0.546875,,
REAL DATA,voice,id10002,cross_set_same_embedding,0.5,,
REAL DATA,voice,id10002,within_key_genuine_before_revocation,0.726562,False,
REAL DATA,voice,id10002,genuine_after_revocation_1,0.800781,True,
REAL DATA,voice,id10002,genuine_after_revocation_2,0.824219,True,
REAL DATA,voice,id10002,genuine_after_revocation_3,0.773438,False,
REAL DATA,voice,id10002,revoked_template_vs_new_active,0.5,False,
REAL DATA,voice,id10002,genuine_after_reenrollment,0.78125,False,True
REAL DATA,voice,id10393,cross_set_same_embedding,0.546875,,
REAL DATA,voice,id10393,cross_set_same_embedding,0.453125,,
REAL DATA,voice,id10393,cross_set_same_embedding,0.503906,,
REAL DATA,voice,id10393,cross_set_same_embedding,0.492188,,
REAL DATA,voice,id10393,cross_set_same_embedding,0.480469,,
REAL DATA,voice,id10393,cross_set_same_embedding,0.488281,,
REAL DATA,voice,id10393,within_key_genuine_before_revocation,0.808594,True,
REAL DATA,voice,id10393,genuine_after_revocation_1,0.816406,True,
REAL DATA,voice,id10393,genuine_after_revocation_2,0.792969,True,
REAL DATA,voice,id10393,genuine_after_revocation_3,0.808594,True,
REAL DATA,voice,id10393,revoked_template_vs_new_active,0.503906,False,
REAL DATA,voice,id10393,genuine_after_reenrollment,0.8125,True,True
REAL DATA,voice,id10324,cross_set_same_embedding,0.421875,,
REAL DATA,voice,id10324,cross_set_same_embedding,0.46875,,
REAL DATA,voice,id10324,cross_set_same_embedding,0.5,,
REAL DATA,voice,id10324,cross_set_same_embedding,0.46875,,
REAL DATA,voice,id10324,cross_set_same_embedding,0.5,,
REAL DATA,voice,id10324,cross_set_same_embedding,0.484375,,
REAL DATA,voice,id10324,within_key_genuine_before_revocation,0.8125,True,
REAL DATA,voice,id10324,genuine_after_revocation_1,0.847656,True,
REAL DATA,voice,id10324,genuine_after_revocation_2,0.835938,True,
REAL DATA,voice,id10324,genuine_after_revocation_3,0.824219,True,
REAL DATA,voice,id10324,revoked_template_vs_new_active,0.5,False,
REAL DATA,voice,id10324,genuine_after_reenrollment,0.84375,True,True
REAL DATA,voice,id11136,cross_set_same_embedding,0.484375,,
REAL DATA,voice,id11136,cross_set_same_embedding,0.503906,,
REAL DATA,voice,id11136,cross_set_same_embedding,0.476562,,
REAL DATA,voice,id11136,cross_set_same_embedding,0.519531,,
REAL DATA,voice,id11136,cross_set_same_embedding,0.507812,,
REAL DATA,voice,id11136,cross_set_same_embedding,0.449219,,
REAL DATA,voice,id11136,within_key_genuine_before_revocation,0.792969,True,
REAL DATA,voice,id11136,genuine_after_revocation_1,0.863281,True,
REAL DATA,voice,id11136,genuine_after_revocation_2,0.832031,True,
REAL DATA,voice,id11136,genuine_after_revocation_3,0.839844,True,
REAL DATA,voice,id11136,revoked_template_vs_new_active,0.476562,False,
REAL DATA,voice,id11136,genuine_after_reenrollment,0.832031,True,True
REAL DATA,voice,id10956,cross_set_same_embedding,0.476562,,
REAL DATA,voice,id10956,cross_set_same_embedding,0.480469,,
REAL DATA,voice,id10956,cross_set_same_embedding,0.457031,,
REAL DATA,voice,id10956,cross_set_same_embedding,0.441406,,
REAL DATA,voice,id10956,cross_set_same_embedding,0.480469,,
REAL DATA,voice,id10956,cross_set_same_embedding,0.554688,,
REAL DATA,voice,id10956,within_key_genuine_before_revocation,0.832031,True,
REAL DATA,voice,id10956,genuine_after_revocation_1,0.808594,True,
REAL DATA,voice,id10956,genuine_after_revocation_2,0.8125,True,
REAL DATA,voice,id10956,genuine_after_revocation_3,0.824219,True,
REAL DATA,voice,id10956,revoked_template_vs_new_active,0.457031,False,
REAL DATA,voice,id10956,genuine_after_reenrollment,0.796875,True,True
REAL DATA,voice,id10941,cross_set_same_embedding,0.53125,,
REAL DATA,voice,id10941,cross_set_same_embedding,0.515625,,
REAL DATA,voice,id10941,cross_set_same_embedding,0.546875,,
REAL DATA,voice,id10941,cross_set_same_embedding,0.453125,,
REAL DATA,voice,id10941,cross_set_same_embedding,0.492188,,
REAL DATA,voice,id10941,cross_set_same_embedding,0.46875,,
REAL DATA,voice,id10941,within_key_genuine_before_revocation,0.707031,False,
REAL DATA,voice,id10941,genuine_after_revocation_1,0.671875,False,
REAL DATA,voice,id10941,genuine_after_revocation_2,0.734375,False,
REAL DATA,voice,id10941,genuine_after_revocation_3,0.722656,False,
REAL DATA,voice,id10941,revoked_template_vs_new_active,0.546875,False,
REAL DATA,voice,id10941,genuine_after_reenrollment,0.71875,False,True
REAL DATA,voice,id10003,cross_set_same_embedding,0.519531,,
REAL DATA,voice,id10003,cross_set_same_embedding,0.515625,,
REAL DATA,voice,id10003,cross_set_same_embedding,0.5625,,
REAL DATA,voice,id10003,cross_set_same_embedding,0.472656,,
REAL DATA,voice,id10003,cross_set_same_embedding,0.464844,,
REAL DATA,voice,id10003,cross_set_same_embedding,0.460938,,
REAL DATA,voice,id10003,within_key_genuine_before_revocation,0.90625,True,
REAL DATA,voice,id10003,genuine_after_revocation_1,0.882812,True,
REAL DATA,voice,id10003,genuine_after_revocation_2,0.855469,True,
REAL DATA,voice,id10003,genuine_after_revocation_3,0.839844,True,
REAL DATA,voice,id10003,revoked_template_vs_new_active,0.5625,False,
REAL DATA,voice,id10003,genuine_after_reenrollment,0.839844,True,True
REAL DATA,voice,id11071,cross_set_same_embedding,0.472656,,
REAL DATA,voice,id11071,cross_set_same_embedding,0.511719,,
REAL DATA,voice,id11071,cross_set_same_embedding,0.503906,,
REAL DATA,voice,id11071,cross_set_same_embedding,0.523438,,
REAL DATA,voice,id11071,cross_set_same_embedding,0.53125,,
REAL DATA,voice,id11071,cross_set_same_embedding,0.515625,,
REAL DATA,voice,id11071,within_key_genuine_before_revocation,0.816406,True,
REAL DATA,voice,id11071,genuine_after_revocation_1,0.769531,False,
REAL DATA,voice,id11071,genuine_after_revocation_2,0.824219,True,
REAL DATA,voice,id11071,genuine_after_revocation_3,0.773438,False,
REAL DATA,voice,id11071,revoked_template_vs_new_active,0.503906,False,
REAL DATA,voice,id11071,genuine_after_reenrollment,0.796875,True,True
