fpr,tpr,threshold
7.448123817610344e-05,0.5362186092664682,0.7288877964019775
7.820530008490861e-05,0.5362186092664682,0.7288430333137512
7.820530008490861e-05,0.5418670330509121,0.726520836353302
8.565342390251895e-05,0.5418670330509121,0.7264824509620667
8.565342390251895e-05,0.5419433631020533,0.7264347076416016
9.31015477201293e-05,0.5419433631020533,0.7263196706771851
9.31015477201293e-05,0.555988092512022,0.7209110856056213
9.682560962893447e-05,0.555988092512022,0.7208954691886902
9.682560962893447e-05,0.5610258758873369,0.718987226486206
0.00010054967153773964,0.5610258758873369,0.7189356684684753
0.00010054967153773964,0.5617128463476071,0.7187658548355103
0.00010427373344654481,0.5617128463476071,0.7187445163726807
0.00010427373344654481,0.5760628959621403,0.7132726907730103
0.00010799779535534998,0.5760628959621403,0.713221549987793
0.00010799779535534998,0.5784291275475154,0.7123802304267883
0.00011172185726415515,0.5784291275475154,0.7123684287071228
0.00011172185726415515,0.5887336844515686,0.7085085511207581
0.00011544591917296034,0.5887336844515686,0.708501398563385
0.00011544591917296034,0.5969773299748111,0.7056261301040649
0.00011916998108176551,0.5969773299748111,0.7055678367614746
0.00011916998108176551,0.6046103350889245,0.7026317119598389
0.00012289404299057068,0.6046103350889245,0.7025296688079834
0.00012289404299057068,0.606594916418594,0.7016554474830627
0.00012661810489937586,0.606594916418594,0.7016156911849976
0.00012661810489937586,0.6089611480039692,0.7003850340843201
0.00013034216680818102,0.6089611480039692,0.7003270387649536
0.00013034216680818102,0.6108693992824975,0.6997973918914795
0.0001340662287169862,0.6108693992824975,0.699785053730011
0.0001340662287169862,0.617968094038623,0.6964565515518188
0.00013779029062579136,0.617968094038623,0.6964556574821472
0.00013779029062579136,0.6214792763911152,0.6949417591094971
0.00014151435253459654,0.6214792763911152,0.6948668956756592
0.00014151435253459654,0.6220899168002443,0.6945562362670898
0.0001452384144434017,0.6220899168002443,0.6944578886032104
0.0001452384144434017,0.6241508281810548,0.6934939622879028
0.00014896247635220688,0.6241508281810548,0.693480908870697
0.00014896247635220688,0.6258300893061598,0.6928697824478149
0.00015268653826101206,0.6258300893061598,0.692837655544281
0.00015268653826101206,0.6274330203801236,0.6921697854995728
0.00015641060016981722,0.6274330203801236,0.692080557346344
0.00015641060016981722,0.6275093504312648,0.692067563533783
0.0001601346620786224,0.6275093504312648,0.6920436024665833
0.0001601346620786224,0.6308678726814747,0.6905520558357239
0.00016385872398742756,0.6308678726814747,0.6905385255813599
0.00016385872398742756,0.6319364933974506,0.6897554993629456
0.00016758278589623274,0.6319364933974506,0.6897357106208801
0.00016758278589623274,0.6323944737042974,0.6893746852874756
0.0001713068478050379,0.6323944737042974,0.6892603635787964
0.0001713068478050379,0.633844744675979,0.6887640953063965
0.00017503090971384308,0.633844744675979,0.6887605786323547
0.00017503090971384308,0.6362109762613541,0.6878541707992554
0.00017875497162264827,0.6362109762613541,0.6878197193145752
0.00017875497162264827,0.6379665674376002,0.687000036239624
